Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
4.74646E-4,26.004305668,0.605184513,0.084866795,0.220447284,0.132106474
4.78068E-4,26.28980836,0.607820843,0.084317495,0.224707135,0.132435097
4.80449E-4,26.529693276,0.609645025,0.083859745,0.227902023,0.135064081
4.84326E-4,26.771248915,0.612596914,0.083401996,0.230031949,0.135392705
4.91899E-4,27.015845945,0.618298827,0.082944246,0.233226837,0.136049951
4.96946E-4,27.263466289,0.622052568,0.082486496,0.236421725,0.140322051
5.01903E-4,27.513437526,0.625702462,0.082028747,0.239616613,0.140650674
5.07084E-4,27.765979411,0.629480757,0.081570997,0.242811502,0.143936904
5.11294E-4,28.020947663,0.63252211,0.081113247,0.24600639,0.144265527
5.14467E-4,28.277767008,0.634798087,0.080655498,0.249201278,0.145251397
5.20881E-4,28.536388395,0.639355592,0.080197748,0.250266241,0.14558002
5.23691E-4,28.797921164,0.641334438,0.079739998,0.254526092,0.148209004
5.26481E-4,29.008092719,0.643288347,0.079373798,0.25772098,0.149523497
5.29633E-4,29.272242138,0.645482826,0.078916049,0.261980831,0.15412422
5.33744E-4,29.538430073,0.648325217,0.078458299,0.265175719,0.155767335
5.39543E-4,29.752925479,0.652295482,0.078092099,0.268370607,0.156753204
5.44968E-4,30.024150927,0.655969335,0.07763435,0.273695421,0.15741045
5.48872E-4,30.297760701,0.658588726,0.0771766,0.276890309,0.160039435
5.53837E-4,30.519044925,0.661891676,0.0768104,0.279020234,0.160368058
5.57498E-4,30.796986763,0.66430653,0.07635265,0.282215122,0.16168255
5.59492E-4,31.020638801,0.665614931,0.075986451,0.284345048,0.16168255
5.65469E-4,31.302664589,0.669504939,0.075528701,0.288604899,0.164311535
5.71237E-4,31.530499684,0.673216557,0.075162501,0.290734824,0.165297404
5.7545E-4,31.759917961,0.675901086,0.074796301,0.294994675,0.166283273
5.781E-4,32.048440499,0.677578722,0.074338552,0.298189563,0.166611896
5.80981E-4,32.280489232,0.67939199,0.073972352,0.300319489,0.170883996
5.83494E-4,32.513396317,0.680965776,0.073606152,0.301384452,0.170883996
5.86406E-4,32.806137542,0.682779326,0.073148402,0.305644302,0.172198488
5.90875E-4,33.041634757,0.685542845,0.072782203,0.308839191,0.172855734
5.95315E-4,33.279013158,0.688264883,0.072416003,0.312034079,0.173184358
5.96239E-4,33.517439353,0.688828512,0.072049803,0.315228967,0.178442327
5.98055E-4,33.756299205,0.689932972,0.071683603,0.317358892,0.179099573
6.00706E-4,34.055975529,0.691537966,0.071225854,0.319488818,0.185343411
6.03999E-4,34.297365457,0.693520696,0.070859654,0.321618743,0.188958265
6.08044E-4,34.540108031,0.695938383,0.070493454,0.324813632,0.189286888
6.10483E-4,34.784083052,0.697386605,0.070127254,0.329073482,0.198816957
6.14079E-4,35.029078666,0.699510291,0.069761055,0.332268371,0.202103188
6.17404E-4,35.275796907,0.701459791,0.069394855,0.333333333,0.202760434
6.20218E-4,35.523442087,0.70310034,0.069028655,0.336528222,0.205060795
6.25236E-4,35.7727758,0.70600278,0.068662455,0.33972311,0.206703911
6.285E-4,36.023536009,0.707876093,0.068296256,0.341853035,0.209332895
6.31992E-4,36.275892509,0.709866553,0.067930056,0.343982961,0.210318764
6.34797E-4,36.529318575,0.711455345,0.067563856,0.348242812,0.210976011
6.41047E-4,36.78524856,0.714964763,0.067197656,0.349307774,0.21196188
6.42811E-4,37.029915523,0.715947901,0.066831457,0.352502662,0.216562603
6.44516E-4,37.299719012,0.716894528,0.066465257,0.354632588,0.217219849
6.47222E-4,37.55856475,0.718390303,0.066099057,0.355697551,0.217219849
6.48163E-4,37.7529214,0.718908992,0.065824407,0.357827476,0.217548472
6.52211E-4,38.01303815,0.721127532,0.065458207,0.361022364,0.220177456
6.54861E-4,38.274599197,0.722570906,0.065092008,0.36315229,0.221163326
6.57073E-4,38.536931001,0.723769801,0.064725808,0.366347178,0.222149195
6.58355E-4,38.800059062,0.724462337,0.064359608,0.369542066,0.226749918
6.60843E-4,39.063897729,0.725801282,0.063993408,0.373801917,0.22806441
6.61286E-4,39.262199509,0.726039035,0.063718759,0.376996805,0.237594479
6.62631E-4,39.526909701,0.726759802,0.063352559,0.380191693,0.240552087
6.65511E-4,39.792873386,0.728295964,0.062986359,0.383386581,0.24088071
6.66879E-4,40.059473651,0.729022679,0.062620159,0.38658147,0.243838317
6.68019E-4,40.259746652,0.729627125,0.062345509,0.388711395,0.256654617
6.6923E-4,40.527195981,0.730267476,0.06197931,0.392971246,0.262898455
6.7029E-4,40.795107307,0.730826439,0.06161311,0.396166134,0.263555702
6.73522E-4,41.06417227,0.732524354,0.06124691,0.399361022,0.3233651
6.75666E-4,41.266721917,0.733645285,0.06097226,0.401490948,0.3233651
6.79722E-4,41.538361439,0.735751882,0.060606061,0.404685836,0.323693723
6.81229E-4,41.810795369,0.736530467,0.060239861,0.408945687,0.324350969
6.83915E-4,42.015841348,0.737912301,0.059965211,0.41001065,0.324679593
6.85763E-4,42.289907868,0.738858958,0.059599011,0.413205538,0.325336839
6.89249E-4,42.565039541,0.740635595,0.059232811,0.415335463,0.325336839
6.91686E-4,42.772389421,0.741869982,0.058958162,0.417465389,0.329280315
6.92922E-4,43.049420317,0.742493931,0.058591962,0.420660277,0.331252054
6.95405E-4,43.257804163,0.743742857,0.058317312,0.423855165,0.332895169
6.96993E-4,43.536433228,0.744538301,0.057951112,0.428115016,0.3361814
6.99265E-4,43.815753115,0.745672302,0.057584913,0.431309904,0.336838646
7.00228E-4,44.025701636,0.746151418,0.057310263,0.434504792,0.337167269
7.0249E-4,44.306333134,0.747273316,0.056944063,0.438764643,0.337824515
7.02844E-4,44.517153053,0.747448197,0.056669413,0.440894569,0.338481761
7.04729E-4,44.798847138,0.748378816,0.056303213,0.443024494,0.339796254
7.05951E-4,45.010468631,0.74898,0.056028564,0.44515442,0.339796254
7.07976E-4,45.293351184,0.749973215,0.055662364,0.447284345,0.3404535
7.09291E-4,45.506018011,0.750616316,0.055387714,0.448349308,0.346368715
7.11204E-4,45.790191254,0.751548413,0.055021514,0.451544196,0.349983569
7.12749E-4,46.003793009,0.752298901,0.054746864,0.452609159,0.350312192
7.13221E-4,46.289000197,0.75252793,0.054380665,0.45686901,0.352941176
7.14206E-4,46.503172091,0.753004506,0.054106015,0.458998935,0.356884653
7.1613E-4,46.789353933,0.753933101,0.053739815,0.462193823,0.37364443
7.18347E-4,47.004569498,0.754999171,0.053465165,0.464323749,0.374630299
7.2056E-4,47.292397677,0.756058384,0.053098965,0.467518637,0.374630299
7.22485E-4,47.50906682,0.756976057,0.052824316,0.469648562,0.374958922
7.2358E-4,47.798346378,0.757496306,0.052458116,0.47284345,0.377587907
7.24251E-4,48.015534313,0.757814753,0.052183466,0.474973376,0.38120276
7.27331E-4,48.306056011,0.759270913,0.051817266,0.478168264,0.385146237
7.28622E-4,48.524474829,0.759878931,0.051542616,0.48029819,0.387446599
7.3149E-4,48.81690748,0.761223375,0.051176417,0.48455804,0.388432468
7.3328E-4,49.036723454,0.762058532,0.050901767,0.487752929,0.388761091
7.33768E-4,49.256792974,0.76228584,0.050627117,0.489882854,0.393690437
7.35448E-4,49.550818881,0.763066822,0.050260917,0.493077742,0.39401906
7.37088E-4,49.771697982,0.763826274,0.049986268,0.495207668,0.395333552
7.38782E-4,50.067102468,0.764608181,0.049620068,0.499467519,0.400262898
7.41279E-4,50.289073567,0.765756481,0.049345418,0.501597444,0.401906014
7.43009E-4,50.511721682,0.766548556,0.049070768,0.50372737,0.401906014
7.44929E-4,50.809513234,0.767424181,0.048704568,0.505857295,0.40256326
7.4614E-4,51.033218226,0.767975177,0.048429919,0.509052183,0.403549129
7.48348E-4,51.257461499,0.768976151,0.048155269,0.511182109,0.425238252
7.52427E-4,51.557869821,0.770813718,0.047789069,0.51544196,0.435425567
7.52983E-4,51.783738227,0.771062952,0.047514419,0.518636848,0.439697667
7.5542E-4,52.010239366,0.772152799,0.047239769,0.51970181,0.439697667
7.57583E-4,52.310970649,0.773115666,0.04687357,0.523961661,0.440683536
7.57877E-4,52.540307823,0.773246605,0.04659892,0.52715655,0.441012159
7.6073E-4,52.768302763,0.774509631,0.04632427,0.529286475,0.442983897
7.62144E-4,53.072900318,0.775133022,0.04595807,0.532481363,0.444955636
7.62889E-4,53.301636949,0.77546083,0.04568342,0.535676251,0.445284259
7.64609E-4,53.530810765,0.77621564,0.04540877,0.537806177,0.445284259
7.654E-4,53.760347066,0.776562001,0.045134121,0.53887114,0.445612882
7.67734E-4,54.067060312,0.77758046,0.044767921,0.54313099,0.454485705
7.70455E-4,54.297807924,0.778762339,0.044493271,0.545260916,0.454485705
7.73382E-4,54.529515309,0.780026887,0.044218621,0.548455804,0.455800197
7.74208E-4,54.761706662,0.780382359,0.043943971,0.551650692,0.456457443
7.77145E-4,55.071827961,0.781641503,0.043577772,0.55484558,0.475846204
7.78593E-4,55.305305091,0.782259898,0.043303122,0.558040469,0.476174827
7.80535E-4,55.539305097,0.783085962,0.043028472,0.561235357,0.477160697
7.80942E-4,55.773548965,0.783258846,0.042753822,0.564430245,0.478803812
7.81516E-4,56.007946093,0.78350241,0.042479172,0.567625133,0.483404535
7.84346E-4,56.321138244,0.784698581,0.042112973,0.570820021,0.48603352
7.85109E-4,56.556584702,0.785019993,0.041838323,0.572949947,0.499178442
7.8603E-4,56.792332588,0.785407424,0.041563673,0.575079872,0.501807427
7.88441E-4,57.028504697,0.786418127,0.041289023,0.57827476,0.504765035
7.894E-4,57.265253252,0.786818516,0.041014373,0.580404686,0.505422281
7.89596E-4,57.502105833,0.786900357,0.040739724,0.582534611,0.509365757
7.91754E-4,57.818535639,0.787798821,0.040373524,0.585729499,0.517252711
7.9273E-4,58.056336993,0.78820393,0.040098874,0.587859425,0.518567203
7.94461E-4,58.294495989,0.788920855,0.039824224,0.591054313,0.51922445
7.95274E-4,58.532944421,0.789256282,0.039549574,0.594249201,0.525139665
7.97797E-4,58.772148419,0.790295009,0.039274924,0.597444089,0.529740388
7.99177E-4,59.011765767,0.790860805,0.039000275,0.599574015,0.531383503
8.01804E-4,59.252057542,0.791933861,0.038725625,0.602768903,0.536641472
8.02661E-4,59.573008012,0.792282714,0.038359425,0.605963791,0.537298718
8.04287E-4,59.81421331,0.792942589,0.038084775,0.609158679,0.537298718
8.0758E-4,60.056166916,0.7942733,0.037810125,0.610223642,0.537627341
8.08257E-4,60.296133962,0.794545912,0.037535476,0.61341853,0.539270457
8.10218E-4,60.54145423,0.795333333,0.037260826,0.616613419,0.542885311
8.10741E-4,60.784649575,0.795542862,0.036986176,0.619808307,0.544528426
8.12478E-4,61.02824633,0.796237102,0.036711526,0.623003195,0.552086756
8.13165E-4,61.272146883,0.796510797,0.036436876,0.626198083,0.552086756
8.15209E-4,61.516539941,0.797323604,0.036162226,0.629392971,0.55241538
8.15534E-4,61.761185638,0.797452561,0.035887577,0.631522897,0.553729872
8.17027E-4,62.006213468,0.798043729,0.035612927,0.633652822,0.555372987
8.20315E-4,62.251910898,0.799339781,0.035338277,0.63684771,0.557344726
8.23543E-4,62.580979433,0.800603908,0.034972077,0.641107561,0.55997371
8.23655E-4,62.828061051,0.800647717,0.034697427,0.644302449,0.568189287
8.27904E-4,63.076336343,0.802299489,0.034422778,0.645367412,0.568189287
8.29642E-4,63.325070645,0.802970885,0.034148128,0.6485623,0.569175156
8.30994E-4,63.574200551,0.803491983,0.033873478,0.650692226,0.570489648
8.34149E-4,63.823938082,0.804701847,0.033598828,0.653887114,0.572461387
8.34434E-4,64.074253206,0.804811091,0.033324178,0.657082002,0.575090371
8.3779E-4,64.325546184,0.806089146,0.033049529,0.659211928,0.575090371
8.39633E-4,64.577294908,0.806787884,0.032774879,0.662406816,0.579362471
8.40257E-4,64.829309486,0.807023545,0.032500229,0.665601704,0.580019717
8.41557E-4,65.08165891,0.807514089,0.032225579,0.667731629,0.581991456
8.44203E-4,65.250359526,0.808508915,0.032042479,0.668796592,0.584291817
8.46494E-4,65.504218477,0.809365889,0.031767829,0.670926518,0.585277686
8.47837E-4,65.758369614,0.809866584,0.03149318,0.673056443,0.586263556
8.48516E-4,66.012872528,0.810119212,0.03121853,0.676251331,0.594150509
8.51874E-4,66.268115876,0.811363493,0.03094388,0.679446219,0.595465002
8.53271E-4,66.523943227,0.811878661,0.03066923,0.682641108,0.595465002
8.56509E-4,66.780786032,0.813067603,0.03039458,0.685835996,0.596122248
8.57332E-4,67.037903783,0.813368786,0.03011993,0.687965921,0.59743674
8.58939E-4,67.295487578,0.813955063,0.029845281,0.690095847,0.598751232
8.62074E-4,67.55388413,0.815093417,0.029570631,0.693290735,0.603680578
8.63002E-4,67.812720571,0.815429061,0.029295981,0.696485623,0.604009201
8.641E-4,68.071836966,0.815825397,0.029021331,0.698615548,0.604009201
8.65668E-4,68.287061127,0.816389967,0.028746681,0.701810437,0.61025304
8.67543E-4,68.504858391,0.81706288,0.028563581,0.703940362,0.611567532
8.69877E-4,68.765596377,0.817896898,0.028288932,0.706070288,0.613867894
8.72334E-4,69.027029367,0.818770957,0.028014282,0.709265176,0.617482747
8.74852E-4,69.289265997,0.81966202,0.027739632,0.712460064,0.619125863
8.78774E-4,69.552485245,0.821041744,0.027464982,0.714589989,0.620111732
8.80464E-4,69.816514422,0.821632822,0.027190332,0.717784878,0.623726586
8.81598E-4,70.080831057,0.82202836,0.026915683,0.720979766,0.637528755
8.82145E-4,70.25723593,0.822219043,0.026732583,0.723109691,0.638843247
8.848E-4,70.522507514,0.823140663,0.026457933,0.725239617,0.64771607
8.87994E-4,70.788703869,0.824243466,0.026183283,0.728434505,0.654617154
8.89624E-4,71.055447352,0.824803277,0.025908633,0.73056443,0.659875123
8.90501E-4,71.258014657,0.825103948,0.025633983,0.732694356,0.660203746
8.92421E-4,71.500853197,0.825760085,0.025450883,0.734824281,0.661189616
8.95113E-4,71.769302183,0.826676229,0.025176234,0.738019169,0.662504108
8.96022E-4,72.038033308,0.826984236,0.024901584,0.741214058,0.675320407
8.97315E-4,72.307076712,0.82742184,0.024626934,0.743343983,0.675320407
8.98045E-4,72.576359758,0.827668262,0.024352284,0.746538871,0.677292146
8.99056E-4,72.756159714,0.828009146,0.024169184,0.748668797,0.678278015
8.99932E-4,73.026026274,0.828303768,0.023894534,0.751863685,0.682550115
9.02284E-4,73.296484355,0.829092859,0.023619885,0.75399361,0.683207361
9.04025E-4,73.567498694,0.829674246,0.023345235,0.757188498,0.685507723
9.04694E-4,73.83883487,0.829897273,0.023070585,0.759318424,0.685836346
9.06411E-4,74.01995096,0.8304681,0.022887485,0.761448349,0.689122576
9.08739E-4,74.29225106,0.831239045,0.022612835,0.763578275,0.690108446
9.10425E-4,74.565126611,0.831795314,0.022338185,0.766773163,0.690437069
9.11883E-4,74.838594436,0.832274982,0.022063536,0.769968051,0.694051922
9.12796E-4,75.021076059,0.832574293,0.021880436,0.772097977,0.696680907
9.13806E-4,75.295089457,0.832905029,0.021605786,0.774227902,0.69700953
9.16909E-4,75.569854674,0.833917117,0.021331136,0.776357827,0.697338153
9.17153E-4,75.753283889,0.833996537,0.021148036,0.77742279,0.697666776
9.21792E-4,76.029497804,0.835497619,0.020873386,0.779552716,0.698981268
9.24146E-4,76.306494297,0.836254103,0.020598737,0.782747604,0.701610253
9.27067E-4,76.584345876,0.837187925,0.020324087,0.785942492,0.701610253
9.28766E-4,76.769930827,0.83772841,0.020140987,0.788072417,0.702267499
9.29736E-4,77.048793712,0.83803643,0.019866337,0.790202343,0.702924745
9.3374E-4,77.328450628,0.839301084,0.019591687,0.793397231,0.70555373
9.34524E-4,77.51532776,0.839547554,0.019408587,0.795527157,0.710154453
9.3853E-4,77.796493996,0.840801239,0.019133938,0.796592119,0.710811699
9.42366E-4,78.078510935,0.841992549,0.018859288,0.799787007,0.711140322
9.43999E-4,78.267274102,0.842496895,0.018676188,0.801916933,0.712126191
9.44747E-4,78.550636261,0.842727452,0.018401538,0.804046858,0.712783437
9.4654E-4,78.834341707,0.843278716,0.018126888,0.807241747,0.71311206
9.48108E-4,79.023807729,0.843758965,0.017943788,0.808306709,0.71311206
9.5275E-4,79.309148103,0.845172624,0.017669139,0.811501597,0.715083799
9.55702E-4,79.595405928,0.846064775,0.017394489,0.814696486,0.730529083
9.57458E-4,79.786753356,0.846593296,0.017211389,0.816826411,0.731843575
9.59863E-4,80.074388972,0.847314023,0.016936739,0.818956337,0.736115675
9.60118E-4,80.266395749,0.847390006,0.016753639,0.821086262,0.738087414
9.63225E-4,80.555004871,0.848315608,0.016478989,0.82428115,0.738416037
9.64712E-4,80.844259997,0.848756569,0.016204339,0.827476038,0.73874466
9.66967E-4,81.037440158,0.849422857,0.01602124,0.829605964,0.739073283
9.68577E-4,81.327967752,0.849897008,0.01574659,0.832800852,0.739073283
9.71512E-4,81.508205026,0.850756977,0.01556349,0.833865815,0.739401906
9.74843E-4,81.813965712,0.851727223,0.01528884,0.837060703,0.744988498
9.76259E-4,82.009098813,0.852137747,0.01510574,0.838125666,0.746960237
9.78073E-4,82.302322698,0.852662054,0.01483109,0.841320554,0.74728886
9.79695E-4,82.596085578,0.853129105,0.014556441,0.844515442,0.750246467
9.79999E-4,82.785286094,0.853216434,0.014373341,0.845580405,0.75156096
9.81236E-4,83.086254429,0.853571535,0.014098691,0.848775293,0.751889583
9.82584E-4,83.282669841,0.853957458,0.013915591,0.850905218,0.754189944
9.83848E-4,83.577651552,0.854318519,0.013640941,0.854100106,0.754518567
9.86378E-4,83.774877151,0.855038407,0.013457841,0.856230032,0.757147552
9.88161E-4,84.071088754,0.855543525,0.013183191,0.85942492,0.768320736
9.89003E-4,84.268868642,0.855781516,0.013000092,0.861554846,0.774564574
9.91717E-4,84.566108443,0.856545883,0.012725442,0.864749734,0.784094643
9.91844E-4,84.764467332,0.856581696,0.012542342,0.865814696,0.785737759
