Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
7.70624E-4,52.027817179,0.808822323,0.045269771,0.50059312,0.545109812
7.73984E-4,52.259504168,0.810196372,0.044992609,0.504151839,0.546215832
7.76352E-4,52.569800976,0.811159046,0.04462306,0.508896797,0.550955917
7.79585E-4,52.803610524,0.812465126,0.044345898,0.510083037,0.551271923
7.81287E-4,53.0379672,0.813149278,0.044068736,0.513641756,0.55332596
7.82991E-4,53.272702029,0.813831543,0.043791574,0.514827995,0.55332596
7.85223E-4,53.508137212,0.814721507,0.043514412,0.517200474,0.555696003
7.89389E-4,53.823487634,0.816371622,0.043144863,0.520759193,0.559488071
7.90632E-4,54.060547506,0.816860775,0.042867701,0.524317912,0.563596145
7.93832E-4,54.278892012,0.818114808,0.04259054,0.526690391,0.564386159
7.952E-4,54.536781446,0.818648113,0.042313378,0.53024911,0.565492179
7.96811E-4,54.77565893,0.819274279,0.042036216,0.53262159,0.565650182
8.00698E-4,55.01536648,0.820776483,0.041759054,0.536180308,0.567862222
8.05663E-4,55.256712023,0.822676891,0.041481892,0.538552788,0.569600253
8.08547E-4,55.57995306,0.823771328,0.041112343,0.542111507,0.57276031
8.10571E-4,55.822825053,0.824535397,0.040835181,0.544483986,0.57276031
8.114E-4,56.066142117,0.824847673,0.040558019,0.545670225,0.57497235
8.14084E-4,56.310281932,0.825854086,0.040280857,0.549228944,0.575920367
8.20909E-4,56.55624286,0.828387285,0.040003695,0.551601423,0.576236372
8.24066E-4,56.802964524,0.829546509,0.039726534,0.552787663,0.576236372
8.27982E-4,57.050971659,0.830973576,0.039449372,0.556346382,0.576552378
8.30137E-4,57.299733611,0.831753857,0.03917221,0.557532622,0.576710381
8.31979E-4,57.549149432,0.832417886,0.038895048,0.56109134,0.577026386
8.33118E-4,57.798944374,0.83282714,0.038617886,0.564650059,0.578922421
8.37219E-4,58.049733551,0.834292739,0.038340724,0.568208778,0.581608469
8.40663E-4,58.3014662,0.835513479,0.038063562,0.570581257,0.581608469
8.42204E-4,58.553949202,0.836057016,0.037786401,0.574139976,0.586032549
8.44009E-4,58.807060175,0.83669086,0.037509239,0.576512456,0.587138568
8.44494E-4,59.060337705,0.836860809,0.037232077,0.580071174,0.587454574
8.46621E-4,59.314036484,0.8376041,0.036954915,0.583629893,0.587454574
8.50407E-4,59.568589182,0.838919083,0.036677753,0.586002372,0.587612577
8.52626E-4,59.824124265,0.839684423,0.036400591,0.589561091,0.589350608
8.54833E-4,60.080387567,0.84044234,0.036123429,0.591933571,0.590930637
8.55119E-4,60.251396639,0.84054034,0.035938655,0.59430605,0.59108864
8.56335E-4,60.508244867,0.840955971,0.035661493,0.597864769,0.59108864
8.60365E-4,60.765932698,0.842326265,0.035384331,0.601423488,0.594880708
8.60851E-4,61.024128563,0.842490937,0.035107169,0.602609727,0.594880708
8.63446E-4,61.282999755,0.843365803,0.034830007,0.606168446,0.601042819
8.65221E-4,61.542313716,0.843961773,0.034552846,0.609727165,0.601990836
8.69259E-4,61.802587163,0.845308806,0.034275684,0.612099644,0.603728867
8.72289E-4,62.063830724,0.846311629,0.033998522,0.615658363,0.608152947
8.74709E-4,62.326035913,0.847108221,0.03372136,0.618030842,0.610680992
8.7483E-4,62.500995362,0.847147802,0.033536585,0.619217082,0.611155001
8.76661E-4,62.763755792,0.847747754,0.033259424,0.622775801,0.611471006
8.77943E-4,63.026973568,0.848166094,0.032982262,0.62633452,0.612577026
8.80716E-4,63.291040219,0.849067433,0.0327051,0.629893238,0.614789066
8.82198E-4,63.555614616,0.849546777,0.032427938,0.633451957,0.630905356
8.8383E-4,63.820626499,0.850073052,0.032150776,0.637010676,0.632011376
8.86632E-4,64.086421527,0.850972326,0.031873614,0.640569395,0.633117396
8.87376E-4,64.263825644,0.851210419,0.03168884,0.642941874,0.635645442
8.88609E-4,64.530283948,0.851603497,0.031411678,0.645314353,0.636435456
8.92453E-4,64.797542237,0.852823446,0.031134516,0.648873072,0.636909464
8.94928E-4,65.065775928,0.853603389,0.030857354,0.652431791,0.638489493
9.00019E-4,65.335198469,0.855194861,0.030580192,0.65480427,0.63943751
9.01094E-4,65.515342238,0.855528512,0.030395418,0.65717675,0.639753516
9.02682E-4,65.78594292,0.85602026,0.030118256,0.659549229,0.645125612
9.04772E-4,66.057181167,0.85666509,0.029841094,0.663107948,0.647653658
9.0661E-4,66.328967161,0.857229513,0.029563932,0.665480427,0.649075683
9.07986E-4,66.510485654,0.857650616,0.029379157,0.667852906,0.649075683
9.11205E-4,66.783356145,0.858631111,0.029101996,0.671411625,0.649391689
9.12315E-4,67.056903761,0.858967746,0.028824834,0.673784104,0.649549692
9.14543E-4,67.331163486,0.859640665,0.028547672,0.677342823,0.650339706
